Record_ID,Venue_ID,Venue_Name,Venue_Category,Subcategory,Latitude,Longitude,Street_Address,Neighborhood,Ward,Zip_Code,Distance_to_Metro,Nearest_Metro_Station,Metro_Line,Date,Day_of_Week,Month,Year,Is_Weekend,Is_Holiday,Season,Tourist_Season,Has_Braille_Signage,Has_Large_Print_Materials,Has_Audio_Tour,Has_Tactile_Maps,Guide_Dog_Friendly,Wheelchair_Accessible_Entrance,Has_Elevator,Wheelchair_Accessible_Restrooms,Average_Wait_Time,Reservations_Available,Noise_Level_Rating,Price_Range,Accessibility_Rating,Overall_Rating,Last_Verified_Date,Verified_By
REST_DUKEM_2022-09-24,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.42,Metro_Center,Red,2022-09-24,Saturday,September,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,24,false,4,$$,60,4.2,,
REST_DUKEM_2022-10-01,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.58,Metro_Center,Red,2022-10-01,Saturday,October,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,20,false,4,$$,54,4.1,2022-10-01,User_Review
REST_DUKEM_2022-10-08,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.41,Metro_Center,Red,2022-10-08,Saturday,October,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,35,true,4,$$,57,4.1,,
REST_DUKEM_2022-10-15,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.94,Metro_Center,Red,2022-10-15,Saturday,October,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,33,false,4,$$,54,4.1,,
REST_DUKEM_2022-10-22,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.21,Metro_Center,Red,2022-10-22,Saturday,October,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,31,true,4,$$,63,4.3,,
REST_DUKEM_2022-10-29,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.46,Metro_Center,Red,2022-10-29,Saturday,October,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,20,true,4,$$,53,4.1,,
REST_DUKEM_2022-11-05,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.62,Metro_Center,Red,2022-11-05,Saturday,November,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,32,true,4,$$,62,4.2,,
REST_DUKEM_2022-11-12,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.29,Metro_Center,Red,2022-11-12,Saturday,November,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,33,true,4,$$,62,4.2,,
REST_DUKEM_2022-11-19,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.44,Metro_Center,Red,2022-11-19,Saturday,November,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,29,false,4,$$,58,4.2,,
REST_DUKEM_2022-11-26,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.25,Metro_Center,Red,2022-11-26,Saturday,November,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,34,false,4,$$,62,4.2,,
REST_DUKEM_2022-12-03,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.11,Metro_Center,Red,2022-12-03,Saturday,December,2022,true,false,Winter,Low,false,false,false,false,true,true,false,true,29,true,4,$$,56,4.1,,
REST_DUKEM_2022-12-10,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.33,Metro_Center,Red,2022-12-10,Saturday,December,2022,true,false,Winter,Low,false,false,false,false,true,true,false,true,31,true,4,$$,58,4.2,,
REST_DUKEM_2022-12-17,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.47,Metro_Center,Red,2022-12-17,Saturday,December,2022,true,false,Winter,Low,false,false,false,false,true,true,false,true,28,false,4,$$,58,4.2,,
REST_DUKEM_2022-12-24,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.13,Metro_Center,Red,2022-12-24,Saturday,December,2022,true,false,Winter,Low,false,false,false,false,true,true,false,true,31,false,4,$$,56,4.1,,
REST_DUKEM_2022-12-31,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.21,Metro_Center,Red,2022-12-31,Saturday,December,2022,true,false,Winter,Low,false,false,false,false,true,true,false,true,33,true,4,$$,62,4.2,,
REST_DUKEM_2023-01-07,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.24,Metro_Center,Red,2023-01-07,Saturday,January,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,25,true,4,$$,78,4.6,,
REST_DUKEM_2023-01-14,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.83,Metro_Center,Red,2023-01-14,Saturday,January,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,35,true,4,$$,80,4.6,,
REST_DUKEM_2023-01-21,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.65,Metro_Center,Red,2023-01-21,Saturday,January,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,35,false,4,$$,74,4.5,,
REST_DUKEM_2023-01-28,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.37,Metro_Center,Red,2023-01-28,Saturday,January,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,35,true,4,$$,80,4.6,,
REST_DUKEM_2023-02-04,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.71,Metro_Center,Red,2023-02-04,Saturday,February,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,23,true,4,$$,78,4.6,,
REST_DUKEM_2023-02-11,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.93,Metro_Center,Red,2023-02-11,Saturday,February,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,31,true,4,$$,75,4.5,,
REST_DUKEM_2023-02-18,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,1.49,Metro_Center,Red,2023-02-18,Saturday,February,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,28,false,4,$$,75,4.5,,
REST_DUKEM_2023-02-25,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.47,Metro_Center,Red,2023-02-25,Saturday,February,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,32,true,4,$$,77,4.5,,
REST_DUKEM_2023-03-04,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,1.59,Metro_Center,Red,2023-03-04,Saturday,March,2023,true,false,Spring,Low,false,false,false,false,true,true,false,true,33,true,4,$$,80,4.6,,
REST_DUKEM_2023-03-11,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.26,Metro_Center,Red,2023-03-11,Saturday,March,2023,true,false,Spring,Low,false,false,false,false,true,true,false,true,30,true,4,$$,74,4.5,,
REST_DUKEM_2023-03-18,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.43,Metro_Center,Red,2023-03-18,Saturday,March,2023,true,false,Spring,Low,false,false,false,false,true,true,false,true,20,true,4,$$,73,4.5,,
REST_DUKEM_2023-03-25,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.39,Metro_Center,Red,2023-03-25,Saturday,March,2023,true,false,Spring,Low,false,false,false,false,true,true,false,true,23,false,4,$$,75,4.5,,
REST_DUKEM_2023-04-01,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.98,Metro_Center,Red,2023-04-01,Saturday,April,2023,true,false,Spring,Low,false,false,false,false,true,true,false,true,25,true,4,$$,72,4.4,2023-04-01,User_Review
REST_DUKEM_2023-04-08,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.31,Metro_Center,Red,2023-04-08,Saturday,April,2023,true,false,Spring,Low,false,false,false,false,true,true,false,true,30,true,4,$$,74,4.5,,
REST_DUKEM_2023-04-15,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.43,Metro_Center,Red,2023-04-15,Saturday,April,2023,true,false,Spring,Low,false,false,false,false,true,true,false,true,33,true,4,$$,72,4.4,,
REST_DUKEM_2023-04-22,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.49,Metro_Center,Red,2023-04-22,Saturday,April,2023,true,false,Spring,Low,false,false,false,false,true,true,false,true,23,true,4,$$,78,4.6,,
REST_DUKEM_2023-04-29,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.68,Metro_Center,Red,2023-04-29,Saturday,April,2023,true,false,Spring,Low,false,false,false,false,true,true,false,true,30,false,4,$$,72,4.4,,
REST_DUKEM_2023-05-06,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.46,Metro_Center,Red,2023-05-06,Saturday,May,2023,true,false,Spring,High,false,false,false,false,true,true,false,true,29,true,4,$$,76,4.5,,
REST_DUKEM_2023-05-13,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.31,Metro_Center,Red,2023-05-13,Saturday,May,2023,true,false,Spring,High,false,false,false,false,true,true,false,true,21,true,4,$$,73,4.5,,
REST_DUKEM_2023-05-20,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.17,Metro_Center,Red,2023-05-20,Saturday,May,2023,true,false,Spring,High,false,false,false,false,true,true,false,true,29,true,4,$$,78,4.6,,
REST_DUKEM_2023-05-27,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.62,Metro_Center,Red,2023-05-27,Saturday,May,2023,true,false,Spring,High,false,false,false,false,true,true,false,true,31,true,4,$$,75,4.5,,
REST_DUKEM_2023-06-03,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.45,Metro_Center,Red,2023-06-03,Saturday,June,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,20,false,4,$$,75,4.5,,
REST_DUKEM_2023-06-10,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.15,Metro_Center,Red,2023-06-10,Saturday,June,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,22,false,4,$$,82,4.6,,
REST_DUKEM_2023-06-17,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,1.57,Metro_Center,Red,2023-06-17,Saturday,June,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,23,true,4,$$,74,4.5,,
REST_DUKEM_2023-06-24,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.13,Metro_Center,Red,2023-06-24,Saturday,June,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,30,true,4,$$,72,4.4,,
REST_DUKEM_2023-07-01,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,1.63,Metro_Center,Red,2023-07-01,Saturday,July,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,22,true,4,$$,79,4.6,2023-07-01,User_Review
REST_DUKEM_2023-07-08,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.2,Metro_Center,Red,2023-07-08,Saturday,July,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,21,false,4,$$,77,4.5,,
REST_DUKEM_2023-07-15,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.4,Metro_Center,Red,2023-07-15,Saturday,July,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,21,false,4,$$,76,4.5,,
REST_DUKEM_2023-07-22,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.39,Metro_Center,Red,2023-07-22,Saturday,July,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,34,true,4,$$,80,4.6,,
REST_DUKEM_2023-07-29,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.34,Metro_Center,Red,2023-07-29,Saturday,July,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,32,true,4,$$,77,4.5,,
REST_DUKEM_2023-08-05,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.47,Metro_Center,Red,2023-08-05,Saturday,August,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,26,true,4,$$,75,4.5,,
REST_DUKEM_2023-08-12,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.37,Metro_Center,Red,2023-08-12,Saturday,August,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,20,false,4,$$,79,4.6,,
REST_DUKEM_2023-08-19,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,1.18,Metro_Center,Red,2023-08-19,Saturday,August,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,24,true,4,$$,76,4.5,,
REST_DUKEM_2023-08-26,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.42,Metro_Center,Red,2023-08-26,Saturday,August,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,21,false,4,$$,74,4.5,,
REST_DUKEM_2023-09-02,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.15,Metro_Center,Red,2023-09-02,Saturday,September,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,29,true,4,$$,72,4.4,,
REST_DUKEM_2023-09-09,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.55,Metro_Center,Red,2023-09-09,Saturday,September,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,21,true,4,$$,82,4.6,,
REST_DUKEM_2023-09-16,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.27,Metro_Center,Red,2023-09-16,Saturday,September,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,29,true,4,$$,76,4.5,,
REST_DUKEM_2023-09-23,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.35,Metro_Center,Red,2023-09-23,Saturday,September,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,27,false,4,$$,72,4.4,,
REST_DUKEM_2023-09-30,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.41,Metro_Center,Red,2023-09-30,Saturday,September,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,27,true,4,$$,82,4.6,,
REST_DUKEM_2023-10-07,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.48,Metro_Center,Red,2023-10-07,Saturday,October,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,31,false,4,$$,76,4.5,,
REST_DUKEM_2023-10-14,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.17,Metro_Center,Red,2023-10-14,Saturday,October,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,31,true,4,$$,76,4.5,,
REST_DUKEM_2023-10-21,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.12,Metro_Center,Red,2023-10-21,Saturday,October,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,29,true,4,$$,78,4.6,,
REST_DUKEM_2023-10-28,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.25,Metro_Center,Red,2023-10-28,Saturday,October,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,20,true,4,$$,73,4.5,,
REST_DUKEM_2023-11-04,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.22,Metro_Center,Red,2023-11-04,Saturday,November,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,31,true,4,$$,73,4.5,,
REST_DUKEM_2023-11-11,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.22,Metro_Center,Red,2023-11-11,Saturday,November,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,31,true,4,$$,76,4.5,,
REST_DUKEM_2023-11-18,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.2,Metro_Center,Red,2023-11-18,Saturday,November,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,32,true,4,$$,78,4.6,,
REST_DUKEM_2023-11-25,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.23,Metro_Center,Red,2023-11-25,Saturday,November,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,28,true,4,$$,76,4.5,,
REST_DUKEM_2023-12-02,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.47,Metro_Center,Red,2023-12-02,Saturday,December,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,34,false,4,$$,77,4.5,,
REST_DUKEM_2023-12-09,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.49,Metro_Center,Red,2023-12-09,Saturday,December,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,25,false,4,$$,76,4.5,,
REST_DUKEM_2023-12-16,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.45,Metro_Center,Red,2023-12-16,Saturday,December,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,30,true,4,$$,74,4.5,,
REST_DUKEM_2023-12-23,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.17,Metro_Center,Red,2023-12-23,Saturday,December,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,22,false,4,$$,72,4.4,,
REST_DUKEM_2023-12-30,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.4,Metro_Center,Red,2023-12-30,Saturday,December,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,28,true,4,$$,72,4.4,,
REST_DUKEM_2024-01-06,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.17,Metro_Center,Red,2024-01-06,Saturday,January,2024,true,false,Winter,Low,false,false,false,false,true,true,false,true,25,true,4,$$,91,4.8,,
REST_DUKEM_2024-01-13,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.32,Metro_Center,Red,2024-01-13,Saturday,January,2024,true,false,Winter,Low,false,false,false,false,true,true,false,true,24,true,4,$$,84,4.7,,
REST_DUKEM_2024-01-20,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.14,Metro_Center,Red,2024-01-20,Saturday,January,2024,true,false,Winter,Low,false,false,false,false,true,true,false,true,34,false,4,$$,97,4.9,,
REST_DUKEM_2024-01-27,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.38,Metro_Center,Red,2024-01-27,Saturday,January,2024,true,false,Winter,Low,false,false,false,false,true,true,false,true,34,true,4,$$,88,4.8,,
REST_DUKEM_2024-02-03,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.13,Metro_Center,Red,2024-02-03,Saturday,February,2024,true,false,Winter,Low,false,false,false,false,true,true,false,true,35,true,4,$$,88,4.8,,
REST_DUKEM_2024-02-10,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.44,Metro_Center,Red,2024-02-10,Saturday,February,2024,true,false,Winter,Low,false,false,false,false,true,true,false,true,28,true,4,$$,97,4.9,,
REST_DUKEM_2024-02-17,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.45,Metro_Center,Red,2024-02-17,Saturday,February,2024,true,false,Winter,Low,false,false,false,false,true,true,false,true,31,false,4,$$,92,4.8,,
REST_DUKEM_2024-02-24,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.21,Metro_Center,Red,2024-02-24,Saturday,February,2024,true,false,Winter,Low,false,false,false,false,true,true,false,true,30,false,4,$$,92,4.8,,
REST_DUKEM_2024-03-02,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.32,Metro_Center,Red,2024-03-02,Saturday,March,2024,true,false,Spring,Low,false,false,false,false,true,true,false,true,27,true,4,$$,83,4.7,,
REST_DUKEM_2024-03-09,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,1.51,Metro_Center,Red,2024-03-09,Saturday,March,2024,true,false,Spring,Low,false,false,false,false,true,true,false,true,29,true,4,$$,82,4.6,,
REST_DUKEM_2024-03-16,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.21,Metro_Center,Red,2024-03-16,Saturday,March,2024,true,false,Spring,Low,false,false,false,false,true,true,false,true,32,true,4,$$,83,4.7,,
REST_DUKEM_2024-03-23,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.42,Metro_Center,Red,2024-03-23,Saturday,March,2024,true,false,Spring,Low,false,false,false,false,true,true,false,true,29,true,4,$$,86,4.7,,
REST_DUKEM_2024-03-30,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.3,Metro_Center,Red,2024-03-30,Saturday,March,2024,true,false,Spring,Low,false,false,false,false,true,true,false,true,32,true,4,$$,88,4.8,,
REST_DUKEM_2024-04-06,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,1.96,Metro_Center,Red,2024-04-06,Saturday,April,2024,true,false,Spring,Low,false,false,false,false,true,true,false,true,21,true,4,$$,92,4.8,,
REST_DUKEM_2024-04-13,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.31,Metro_Center,Red,2024-04-13,Saturday,April,2024,true,false,Spring,Low,false,false,false,false,true,true,false,true,20,true,4,$$,88,4.8,,
REST_DUKEM_2024-04-20,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.83,Metro_Center,Red,2024-04-20,Saturday,April,2024,true,false,Spring,Low,false,false,false,false,true,true,false,true,31,true,4,$$,92,4.8,,
REST_DUKEM_2024-04-27,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.44,Metro_Center,Red,2024-04-27,Saturday,April,2024,true,false,Spring,Low,false,false,false,false,true,true,false,true,32,false,4,$$,89,4.8,,
REST_DUKEM_2024-05-04,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.24,Metro_Center,Red,2024-05-04,Saturday,May,2024,true,false,Spring,High,false,false,false,false,true,true,false,true,35,false,4,$$,83,4.7,,
REST_DUKEM_2024-05-11,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.43,Metro_Center,Red,2024-05-11,Saturday,May,2024,true,false,Spring,High,false,false,false,false,true,true,false,true,27,true,4,$$,83,4.7,,
REST_DUKEM_2024-05-18,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.25,Metro_Center,Red,2024-05-18,Saturday,May,2024,true,false,Spring,High,false,false,false,false,true,true,false,true,29,true,4,$$,87,4.7,,
REST_DUKEM_2024-05-25,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.47,Metro_Center,Red,2024-05-25,Saturday,May,2024,true,false,Spring,High,false,false,false,false,true,true,false,true,21,true,4,$$,90,4.8,,
REST_DUKEM_2024-06-01,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.2,Metro_Center,Red,2024-06-01,Saturday,June,2024,true,false,Summer,High,false,false,false,false,true,true,false,true,27,true,4,$$,88,4.8,2024-06-01,User_Review
REST_DUKEM_2024-06-08,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.56,Metro_Center,Red,2024-06-08,Saturday,June,2024,true,false,Summer,High,false,false,false,false,true,true,false,true,29,true,4,$$,86,4.7,,
REST_DUKEM_2024-06-15,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.43,Metro_Center,Red,2024-06-15,Saturday,June,2024,true,false,Summer,High,false,false,false,false,true,true,false,true,29,false,4,$$,83,4.7,,
REST_DUKEM_2024-06-22,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.18,Metro_Center,Red,2024-06-22,Saturday,June,2024,true,false,Summer,High,false,false,false,false,true,true,false,true,29,true,4,$$,82,4.6,,
REST_DUKEM_2024-06-29,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.27,Metro_Center,Red,2024-06-29,Saturday,June,2024,true,false,Summer,High,false,false,false,false,true,true,false,true,26,false,4,$$,95,4.9,,
REST_DUKEM_2024-07-06,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.45,Metro_Center,Red,2024-07-06,Saturday,July,2024,true,false,Summer,High,false,false,false,false,true,true,false,true,29,true,4,$$,85,4.7,,
REST_DUKEM_2024-07-13,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,1.85,Metro_Center,Red,2024-07-13,Saturday,July,2024,true,false,Summer,High,false,false,false,false,true,true,false,true,30,true,4,$$,96,4.9,,
REST_DUKEM_2024-07-20,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.18,Metro_Center,Red,2024-07-20,Saturday,July,2024,true,false,Summer,High,false,false,false,false,true,true,false,true,28,false,4,$$,92,4.8,,
REST_DUKEM_2024-07-27,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.35,Metro_Center,Red,2024-07-27,Saturday,July,2024,true,false,Summer,High,false,false,false,false,true,true,false,true,27,false,4,$$,84,4.7,,
REST_DUKEM_2024-08-03,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.39,Metro_Center,Red,2024-08-03,Saturday,August,2024,true,false,Summer,High,false,false,false,false,true,true,false,true,22,true,4,$$,86,4.7,,
REST_DUKEM_2024-08-10,REST_DUKEM,Dukem,Restaurant,Ethiopian,38.916,-77.037,,U Street,1,20009,0.3,Metro_Center,Red,2024-08-10,Saturday,August,2024,true,false,Summer,High,false,false,false,false,true,true,false,true,23,true,4,$$,83,4.7,,
