Record_ID,Venue_ID,Venue_Name,Venue_Category,Subcategory,Latitude,Longitude,Street_Address,Neighborhood,Ward,Zip_Code,Distance_to_Metro,Nearest_Metro_Station,Metro_Line,Date,Day_of_Week,Month,Year,Is_Weekend,Is_Holiday,Season,Tourist_Season,Has_Braille_Signage,Has_Large_Print_Materials,Has_Audio_Tour,Has_Tactile_Maps,Guide_Dog_Friendly,Wheelchair_Accessible_Entrance,Has_Elevator,Wheelchair_Accessible_Restrooms,Daily_Rate,Occupancy_Rate,Accessibility_Room_Available,Accessibility_Rating,Overall_Rating,Last_Verified_Date,Verified_By
HOTEL_EMBASSY_DUPONT_2024-12-29,HOTEL_EMBASSY_DUPONT,Embassy Suites Dupont Circle,Hotel,Business,38.9101,-77.0434,,Dupont Circle,2,20036,0.67,Metro_Center,Red,2024-12-29,Sunday,December,2024,true,false,Winter,Medium,true,true,false,false,true,true,true,true,200,78.7,true,100,5.0,,
HOTEL_EMBASSY_DUPONT_2024-12-30,HOTEL_EMBASSY_DUPONT,Embassy Suites Dupont Circle,Hotel,Business,38.9101,-77.0434,,Dupont Circle,2,20036,0.17,Metro_Center,Red,2024-12-30,Monday,December,2024,false,false,Winter,Medium,true,true,false,false,true,true,true,true,200,71.5,true,100,5.0,,
HOTEL_EMBASSY_DUPONT_2024-12-31,HOTEL_EMBASSY_DUPONT,Embassy Suites Dupont Circle,Hotel,Business,38.9101,-77.0434,,Dupont Circle,2,20036,0.81,Metro_Center,Red,2024-12-31,Tuesday,December,2024,false,false,Winter,Medium,true,true,false,false,true,true,true,true,200,67.5,true,100,5.0,,
HOTEL_LINE_DC_2022-01-01,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.19,Metro_Center,Red,2022-01-01,Saturday,January,2022,true,false,Winter,Low,false,false,false,false,true,true,true,true,192,67.2,false,63,4.4,2022-01-01,Staff_Report
HOTEL_LINE_DC_2022-01-02,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,1.83,Metro_Center,Red,2022-01-02,Sunday,January,2022,true,false,Winter,Low,false,false,false,false,true,true,true,true,192,57.7,false,69,4.5,,
HOTEL_LINE_DC_2022-01-03,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.12,Metro_Center,Red,2022-01-03,Monday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,55.2,false,70,4.5,,
HOTEL_LINE_DC_2022-01-04,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.54,Metro_Center,Red,2022-01-04,Tuesday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,65.8,false,68,4.5,,
HOTEL_LINE_DC_2022-01-05,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.18,Metro_Center,Red,2022-01-05,Wednesday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,58.8,false,65,4.5,,
HOTEL_LINE_DC_2022-01-06,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.5,Metro_Center,Red,2022-01-06,Thursday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,52.7,true,61,4.4,,
HOTEL_LINE_DC_2022-01-07,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.26,Metro_Center,Red,2022-01-07,Friday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,53.4,true,61,4.4,,
HOTEL_LINE_DC_2022-01-08,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.2,Metro_Center,Red,2022-01-08,Saturday,January,2022,true,false,Winter,Low,false,false,false,false,true,true,true,true,192,57.7,true,69,4.5,,
HOTEL_LINE_DC_2022-01-09,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.18,Metro_Center,Red,2022-01-09,Sunday,January,2022,true,false,Winter,Low,false,false,false,false,true,true,true,true,192,66.6,false,65,4.5,,
HOTEL_LINE_DC_2022-01-10,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.51,Metro_Center,Red,2022-01-10,Monday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,63.5,false,65,4.5,,
HOTEL_LINE_DC_2022-01-11,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.53,Metro_Center,Red,2022-01-11,Tuesday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,60.4,false,69,4.5,,
HOTEL_LINE_DC_2022-01-12,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.28,Metro_Center,Red,2022-01-12,Wednesday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,68.1,false,65,4.5,,
HOTEL_LINE_DC_2022-01-13,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.33,Metro_Center,Red,2022-01-13,Thursday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,62.3,false,67,4.5,,
HOTEL_LINE_DC_2022-01-14,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.17,Metro_Center,Red,2022-01-14,Friday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,64.1,true,64,4.5,,
HOTEL_LINE_DC_2022-01-15,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.36,Metro_Center,Red,2022-01-15,Saturday,January,2022,true,false,Winter,Low,false,false,false,false,true,true,true,true,192,66.3,false,70,4.5,,
HOTEL_LINE_DC_2022-01-16,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.15,Metro_Center,Red,2022-01-16,Sunday,January,2022,true,false,Winter,Low,false,false,false,false,true,true,true,true,192,53.2,false,69,4.5,,
HOTEL_LINE_DC_2022-01-17,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.31,Metro_Center,Red,2022-01-17,Monday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,52.2,true,61,4.4,,
HOTEL_LINE_DC_2022-01-18,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.33,Metro_Center,Red,2022-01-18,Tuesday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,57.2,false,69,4.5,,
HOTEL_LINE_DC_2022-01-19,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.46,Metro_Center,Red,2022-01-19,Wednesday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,55.7,true,65,4.5,,
HOTEL_LINE_DC_2022-01-20,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.22,Metro_Center,Red,2022-01-20,Thursday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,66.6,false,60,4.4,,
HOTEL_LINE_DC_2022-01-21,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.38,Metro_Center,Red,2022-01-21,Friday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,50.9,true,68,4.5,,
HOTEL_LINE_DC_2022-01-22,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,1.39,Metro_Center,Red,2022-01-22,Saturday,January,2022,true,false,Winter,Low,false,false,false,false,true,true,true,true,192,58.7,false,68,4.5,,
HOTEL_LINE_DC_2022-01-23,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.16,Metro_Center,Red,2022-01-23,Sunday,January,2022,true,false,Winter,Low,false,false,false,false,true,true,true,true,192,57.3,true,61,4.4,,
HOTEL_LINE_DC_2022-01-24,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.25,Metro_Center,Red,2022-01-24,Monday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,53.7,false,61,4.4,,
HOTEL_LINE_DC_2022-01-25,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,1.91,Metro_Center,Red,2022-01-25,Tuesday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,67.7,false,69,4.5,,
HOTEL_LINE_DC_2022-01-26,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.5,Metro_Center,Red,2022-01-26,Wednesday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,56.2,true,70,4.5,,
HOTEL_LINE_DC_2022-01-27,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.78,Metro_Center,Red,2022-01-27,Thursday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,69.3,true,62,4.4,,
HOTEL_LINE_DC_2022-01-28,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.23,Metro_Center,Red,2022-01-28,Friday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,50.5,true,63,4.4,,
HOTEL_LINE_DC_2022-01-29,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.77,Metro_Center,Red,2022-01-29,Saturday,January,2022,true,false,Winter,Low,false,false,false,false,true,true,true,true,192,52.7,true,66,4.5,,
HOTEL_LINE_DC_2022-01-30,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.2,Metro_Center,Red,2022-01-30,Sunday,January,2022,true,false,Winter,Low,false,false,false,false,true,true,true,true,192,53.4,false,64,4.5,,
HOTEL_LINE_DC_2022-01-31,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.39,Metro_Center,Red,2022-01-31,Monday,January,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,64.3,true,62,4.4,,
HOTEL_LINE_DC_2022-02-01,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,1.48,Metro_Center,Red,2022-02-01,Tuesday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,64.7,true,62,4.4,2022-02-01,Staff_Report
HOTEL_LINE_DC_2022-02-02,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.16,Metro_Center,Red,2022-02-02,Wednesday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,51.6,true,62,4.4,,
HOTEL_LINE_DC_2022-02-03,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.31,Metro_Center,Red,2022-02-03,Thursday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,54.9,false,64,4.5,,
HOTEL_LINE_DC_2022-02-04,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.11,Metro_Center,Red,2022-02-04,Friday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,58.8,true,67,4.5,,
HOTEL_LINE_DC_2022-02-05,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.35,Metro_Center,Red,2022-02-05,Saturday,February,2022,true,false,Winter,Low,false,false,false,false,true,true,true,true,192,65.5,false,63,4.4,,
HOTEL_LINE_DC_2022-02-06,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.38,Metro_Center,Red,2022-02-06,Sunday,February,2022,true,false,Winter,Low,false,false,false,false,true,true,true,true,192,63.2,false,68,4.5,,
HOTEL_LINE_DC_2022-02-07,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.49,Metro_Center,Red,2022-02-07,Monday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,68.0,false,67,4.5,,
HOTEL_LINE_DC_2022-02-08,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.15,Metro_Center,Red,2022-02-08,Tuesday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,64.0,false,67,4.5,,
HOTEL_LINE_DC_2022-02-09,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.92,Metro_Center,Red,2022-02-09,Wednesday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,50.8,false,62,4.4,,
HOTEL_LINE_DC_2022-02-10,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.45,Metro_Center,Red,2022-02-10,Thursday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,51.0,true,63,4.4,,
HOTEL_LINE_DC_2022-02-11,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.88,Metro_Center,Red,2022-02-11,Friday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,57.4,true,70,4.5,,
HOTEL_LINE_DC_2022-02-12,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.28,Metro_Center,Red,2022-02-12,Saturday,February,2022,true,false,Winter,Low,false,false,false,false,true,true,true,true,192,64.3,false,62,4.4,,
HOTEL_LINE_DC_2022-02-13,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.22,Metro_Center,Red,2022-02-13,Sunday,February,2022,true,false,Winter,Low,false,false,false,false,true,true,true,true,192,69.5,false,62,4.4,,
HOTEL_LINE_DC_2022-02-14,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,1.59,Metro_Center,Red,2022-02-14,Monday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,51.3,false,70,4.5,,
HOTEL_LINE_DC_2022-02-15,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.98,Metro_Center,Red,2022-02-15,Tuesday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,54.1,true,66,4.5,,
HOTEL_LINE_DC_2022-02-16,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.17,Metro_Center,Red,2022-02-16,Wednesday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,64.2,true,68,4.5,,
HOTEL_LINE_DC_2022-02-17,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.47,Metro_Center,Red,2022-02-17,Thursday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,61.1,true,68,4.5,,
HOTEL_LINE_DC_2022-02-18,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.37,Metro_Center,Red,2022-02-18,Friday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,61.5,false,70,4.5,,
HOTEL_LINE_DC_2022-02-19,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.31,Metro_Center,Red,2022-02-19,Saturday,February,2022,true,false,Winter,Low,false,false,false,false,true,true,true,true,192,53.3,false,68,4.5,,
HOTEL_LINE_DC_2022-02-20,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.36,Metro_Center,Red,2022-02-20,Sunday,February,2022,true,false,Winter,Low,false,false,false,false,true,true,true,true,192,59.6,false,60,4.4,,
HOTEL_LINE_DC_2022-02-21,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.62,Metro_Center,Red,2022-02-21,Monday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,54.6,false,67,4.5,,
HOTEL_LINE_DC_2022-02-22,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.43,Metro_Center,Red,2022-02-22,Tuesday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,60.4,false,69,4.5,,
HOTEL_LINE_DC_2022-02-23,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.13,Metro_Center,Red,2022-02-23,Wednesday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,64.5,false,69,4.5,,
HOTEL_LINE_DC_2022-02-24,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.67,Metro_Center,Red,2022-02-24,Thursday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,53.8,true,67,4.5,,
HOTEL_LINE_DC_2022-02-25,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.29,Metro_Center,Red,2022-02-25,Friday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,66.3,false,70,4.5,,
HOTEL_LINE_DC_2022-02-26,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.36,Metro_Center,Red,2022-02-26,Saturday,February,2022,true,false,Winter,Low,false,false,false,false,true,true,true,true,192,50.1,false,64,4.5,,
HOTEL_LINE_DC_2022-02-27,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.24,Metro_Center,Red,2022-02-27,Sunday,February,2022,true,false,Winter,Low,false,false,false,false,true,true,true,true,192,62.2,false,66,4.5,,
HOTEL_LINE_DC_2022-02-28,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.13,Metro_Center,Red,2022-02-28,Monday,February,2022,false,false,Winter,Low,false,false,false,false,true,true,true,true,192,57.6,false,66,4.5,,
HOTEL_LINE_DC_2022-03-01,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,1.36,Metro_Center,Red,2022-03-01,Tuesday,March,2022,false,false,Spring,Medium,false,false,false,false,true,true,true,true,240,75.9,true,65,4.5,2022-03-01,Staff_Report
HOTEL_LINE_DC_2022-03-02,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.24,Metro_Center,Red,2022-03-02,Wednesday,March,2022,false,false,Spring,Medium,false,false,false,false,true,true,true,true,240,77.2,false,68,4.5,,
HOTEL_LINE_DC_2022-03-03,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.23,Metro_Center,Red,2022-03-03,Thursday,March,2022,false,false,Spring,Medium,false,false,false,false,true,true,true,true,240,80.0,true,65,4.5,,
HOTEL_LINE_DC_2022-03-04,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.87,Metro_Center,Red,2022-03-04,Friday,March,2022,false,false,Spring,Medium,false,false,false,false,true,true,true,true,240,68.9,false,63,4.4,,
HOTEL_LINE_DC_2022-03-05,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.18,Metro_Center,Red,2022-03-05,Saturday,March,2022,true,false,Spring,Medium,false,false,false,false,true,true,true,true,240,77.2,false,61,4.4,,
HOTEL_LINE_DC_2022-03-06,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.26,Metro_Center,Red,2022-03-06,Sunday,March,2022,true,false,Spring,Medium,false,false,false,false,true,true,true,true,240,78.8,true,61,4.4,,
HOTEL_LINE_DC_2022-03-07,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,1.81,Metro_Center,Red,2022-03-07,Monday,March,2022,false,false,Spring,Medium,false,false,false,false,true,true,true,true,240,71.2,true,63,4.4,,
HOTEL_LINE_DC_2022-03-08,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.5,Metro_Center,Red,2022-03-08,Tuesday,March,2022,false,false,Spring,Medium,false,false,false,false,true,true,true,true,240,73.6,false,65,4.5,,
HOTEL_LINE_DC_2022-03-09,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.19,Metro_Center,Red,2022-03-09,Wednesday,March,2022,false,false,Spring,Medium,false,false,false,false,true,true,true,true,240,82.1,false,64,4.5,,
HOTEL_LINE_DC_2022-03-10,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.15,Metro_Center,Red,2022-03-10,Thursday,March,2022,false,false,Spring,Medium,false,false,false,false,true,true,true,true,240,82.7,false,62,4.4,,
HOTEL_LINE_DC_2022-03-11,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.73,Metro_Center,Red,2022-03-11,Friday,March,2022,false,false,Spring,Medium,false,false,false,false,true,true,true,true,240,82.3,false,68,4.5,,
HOTEL_LINE_DC_2022-03-12,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.91,Metro_Center,Red,2022-03-12,Saturday,March,2022,true,false,Spring,Medium,false,false,false,false,true,true,true,true,240,84.2,true,63,4.4,,
HOTEL_LINE_DC_2022-03-13,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.31,Metro_Center,Red,2022-03-13,Sunday,March,2022,true,false,Spring,Medium,false,false,false,false,true,true,true,true,240,68.4,false,68,4.5,,
HOTEL_LINE_DC_2022-03-14,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.83,Metro_Center,Red,2022-03-14,Monday,March,2022,false,false,Spring,Medium,false,false,false,false,true,true,true,true,240,73.8,false,68,4.5,,
HOTEL_LINE_DC_2022-03-15,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.4,Metro_Center,Red,2022-03-15,Tuesday,March,2022,false,false,Spring,Medium,false,false,false,false,true,true,true,true,240,76.4,true,64,4.5,,
HOTEL_LINE_DC_2022-03-16,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,1.12,Metro_Center,Red,2022-03-16,Wednesday,March,2022,false,false,Spring,Medium,false,false,false,false,true,true,true,true,240,82.0,false,62,4.4,,
HOTEL_LINE_DC_2022-03-17,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,1.42,Metro_Center,Red,2022-03-17,Thursday,March,2022,false,false,Spring,Medium,false,false,false,false,true,true,true,true,240,83.1,false,65,4.5,,
HOTEL_LINE_DC_2022-03-18,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.22,Metro_Center,Red,2022-03-18,Friday,March,2022,false,false,Spring,Medium,false,false,false,false,true,true,true,true,240,80.1,false,63,4.4,,
HOTEL_LINE_DC_2022-03-19,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,1.0,Metro_Center,Red,2022-03-19,Saturday,March,2022,true,false,Spring,Medium,false,false,false,false,true,true,true,true,240,81.8,true,61,4.4,,
HOTEL_LINE_DC_2022-03-20,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.27,Metro_Center,Red,2022-03-20,Sunday,March,2022,true,false,Spring,Medium,false,false,false,false,true,true,true,true,240,75.1,true,63,4.4,,
HOTEL_LINE_DC_2022-03-21,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.84,Metro_Center,Red,2022-03-21,Monday,March,2022,false,false,Spring,Medium,false,false,false,false,true,true,true,true,240,80.3,false,69,4.5,,
HOTEL_LINE_DC_2022-03-22,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.42,Metro_Center,Red,2022-03-22,Tuesday,March,2022,false,false,Spring,Medium,false,false,false,false,true,true,true,true,240,65.5,true,68,4.5,,
HOTEL_LINE_DC_2022-03-23,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,1.72,Metro_Center,Red,2022-03-23,Wednesday,March,2022,false,false,Spring,Medium,false,false,false,false,true,true,true,true,240,69.9,false,68,4.5,,
HOTEL_LINE_DC_2022-03-24,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.16,Metro_Center,Red,2022-03-24,Thursday,March,2022,false,false,Spring,Medium,false,false,false,false,true,true,true,true,240,78.6,false,62,4.4,,
HOTEL_LINE_DC_2022-03-25,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.12,Metro_Center,Red,2022-03-25,Friday,March,2022,false,true,Spring,High,false,false,false,false,true,true,true,true,336,96.5,false,68,4.5,,
HOTEL_LINE_DC_2022-03-26,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.32,Metro_Center,Red,2022-03-26,Saturday,March,2022,true,true,Spring,High,false,false,false,false,true,true,true,true,336,100,false,61,4.4,,
HOTEL_LINE_DC_2022-03-27,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.4,Metro_Center,Red,2022-03-27,Sunday,March,2022,true,true,Spring,High,false,false,false,false,true,true,true,true,336,100,false,70,4.5,,
HOTEL_LINE_DC_2022-03-28,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.93,Metro_Center,Red,2022-03-28,Monday,March,2022,false,true,Spring,High,false,false,false,false,true,true,true,true,336,100,false,67,4.5,,
HOTEL_LINE_DC_2022-03-29,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.36,Metro_Center,Red,2022-03-29,Tuesday,March,2022,false,true,Spring,High,false,false,false,false,true,true,true,true,336,99.2,true,60,4.4,,
HOTEL_LINE_DC_2022-03-30,HOTEL_LINE_DC,The Line DC,Hotel,Trendy,38.9201,-77.04,,Adams Morgan,1,20009,0.15,Metro_Center,Red,2022-03-30,Wednesday,March,2022,false,true,Spring,High,false,false,false,false,true,true,true,true,336,100,false,63,4.4,,
